ボーン名	フレーム	位置X	位置Y	位置Z	回転X	回転Y	回転Z	X_x1	X_y1	X_x2	X_y2	Y_x1	Y_y1	Y_x2	Y_y2	Z_x1	Z_y1	Z_x2	Z_y2	R_x1	R_y1	R_x2	R_y2
左親指２	2135	0	0	0	-40.772583	-52.543579	5.790708	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左人指１	2135	0	0	0	-2.50435	-1.391598	-37.784672	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左人指２	2135	0	0	0	-0.000088	-0.000073	-100.840454	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左人指３	2135	0	0	0	0.000105	-0.000046	-47.555496	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左中指１	2135	0	0	0	0.941725	0.653039	-41.247513	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左中指２	2135	0	0	0	0	0	-104.278214	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左中指３	2135	0	0	0	0	0	-48.701279	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左薬指１	2135	0	0	0	-0.245791	-0.646684	-40.69109	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左薬指２	2135	0	0	0	-0.000012	-0.000162	-98.548645	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左薬指３	2135	0	0	0	0	0	-47.555496	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左小指１	2135	0	0	0	3.378756	2.169888	-29.16478	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左小指２	2135	0	0	0	-0.000073	-0.000088	-79.641037	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左小指３	2135	0	0	0	0.000094	-0.000066	-69.90078	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
センター	2136	0.350002	0	4.499998	0	0	0	40	40	64	127	20	20	107	107	0	40	87	87	0	20	107	107
左肩	2136	0	0	0	7.44845	-17.761692	0	47	0	107	127	47	0	107	127	0	0	107	127	0	0	107	127
左腕	2136	0	0	0	19.921143	-9.653717	35.751839	47	0	107	127	47	0	107	127	0	0	107	127	0	0	107	127
左腕捩	2136	0	0	0	25.945742	-21.514116	-4.179367	47	0	107	127	47	0	107	127	0	0	107	127	0	0	107	127
左ひじ	2136	0	0	0	37.21487	89.942665	37.180622	47	0	107	127	47	0	107	127	0	0	107	127	0	0	107	127
左手捩	2136	0	0	0	0.077165	-0.058605	-0.001799	47	0	107	127	47	0	107	127	0	0	107	127	0	0	107	127
左手首	2136	0	0	0	-0.850999	0.714375	41.233349	47	0	107	127	47	0	107	127	0	0	107	127	0	0	107	127
下半身	2136	0	0	0	-0.916928	7.418708	6.801238	18	0	54	127	18	0	54	127	0	0	54	127	0	0	54	127
左足	2136	0	0	0	-0.037544	-8.689482	-2.917493	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
グルーブ	2138	0	-1.85	0	0	0	0	20	20	107	107	64	0	64	127	0	20	107	107	0	20	107	107
上半身	2139	0	0	0	0	-18.334646	0	48	0	95	127	48	0	95	127	0	0	95	127	0	0	95	127
上半身2	2139	0	0	0	0	-8.594365	-6.302535	48	0	95	127	48	0	95	127	0	0	95	127	0	0	95	127
首	2139	0	0	0	-5.884657	4.85711	-2.530024	48	0	95	127	48	0	95	127	0	0	95	127	0	0	95	127
頭	2139	0	0	0	0	8.021408	0	48	0	95	127	48	0	95	127	0	0	95	127	0	0	95	127
右親指０	2139	0	0	0	1.035357	-2.745842	6.005626	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指１	2139	0	0	0	-12.742822	10.600182	15.130116	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右親指２	2139	0	0	0	-40.772583	52.543579	-5.790708	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指１	2139	0	0	0	-2.50435	1.391598	37.784672	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指２	2139	0	0	0	-0.000088	0.000073	100.840454	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右人指３	2139	0	0	0	0.000105	0.000046	47.555496	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指１	2139	0	0	0	0.941725	-0.653039	41.247513	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指２	2139	0	0	0	0	0	104.278214	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右中指３	2139	0	0	0	0	0	48.701279	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指１	2139	0	0	0	-0.245791	0.646684	40.69109	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指２	2139	0	0	0	-0.000012	0.000162	98.548645	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右薬指３	2139	0	0	0	0	0	47.555496	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指１	2139	0	0	0	3.378756	-2.169888	29.16478	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指２	2139	0	0	0	-0.000073	0.000088	79.641037	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右小指３	2139	0	0	0	0.000094	0.000066	69.90078	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右肩	2140	0	0	0	-8.128668	-16.013069	-9.286627	52	0	107	107	52	0	107	107	0	0	107	107	0	0	107	107
右腕	2140	0	0	0	14.907143	-5.816407	39.671902	52	0	107	107	52	0	107	107	0	0	107	107	0	0	107	107
右腕捩	2140	0	0	0	-25.844458	-22.116659	6.004198	52	0	107	107	52	0	107	107	0	0	107	107	0	0	107	107
右ひじ	2140	0	0	0	0	0	0	52	0	107	107	52	0	107	107	0	0	107	107	0	0	107	107
右手捩	2140	0	0	0	7.858074	6.036346	0.595185	52	0	107	107	52	0	107	107	0	0	107	107	0	0	107	107
右足	2140	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右足ＩＫ	2140	-3.418125	0.364806	3.644338	-12.910759	18.636044	-2.663314	27	0	90	127	48	0	107	107	0	20	107	107	0	20	107	107
右手首	2140	0	0	0	-2.791216	-4.454676	-8.511616	52	0	107	107	52	0	107	107	0	0	107	107	0	0	107	107
下半身	2143	0	0	0	-0.000001	-14.896892	-6.30253	34	0	100	127	34	0	100	127	0	0	100	127	0	0	100	127
左足	2143	0	0	0	-1.020427	7.941074	5.47857	34	0	100	127	34	0	100	127	0	0	100	127	0	0	100	127
左足ＩＫ	2143	0.851887	0	4.123415	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左親指０	2145	0	0	0	-5.844822	7.274663	-0.55295	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左親指１	2145	0	0	0	-11.18641	-5.443448	-1.591962	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左親指２	2145	0	0	0	-9.679163	-6.607776	-2.244653	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左人指１	2145	0	0	0	2.571246	3.247802	-5.696434	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左人指２	2145	0	0	0	0	0	-31.512653	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左人指３	2145	0	0	0	0	0	-6.875496	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左中指１	2145	0	0	0	2.588572	2.247763	-3.956103	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左中指２	2145	0	0	0	0.000036	0.000109	-36.669212	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左中指３	2145	0	0	0	0	0	-10.313295	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左薬指１	2145	0	0	0	3.892715	2.421918	-12.52315	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左薬指２	2145	0	0	0	0	0	-27.501896	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左薬指３	2145	0	0	0	0	0	-5.156643	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左小指１	2145	0	0	0	6.136662	4.229662	-22.462242	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左小指２	2145	0	0	0	0	0	-16.787601	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左小指３	2145	0	0	0	0	0	-5.156643	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
右親指０	2146	0	0	0	-7.780694	1.632153	4.233678	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右親指１	2146	0	0	0	-1.913409	-2.77778	11.597845	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右親指２	2146	0	0	0	-0.063581	-0.22347	1.703223	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右人指１	2146	0	0	0	0.764425	-0.853657	-0.005695	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右人指２	2146	0	0	0	0	0	0	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右人指３	2146	0	0	0	0	0	0	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右中指１	2146	0	0	0	0.382963	-0.426174	-0.001424	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右中指２	2146	0	0	0	0	0	0	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右中指３	2146	0	0	0	0	0	0	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右薬指１	2146	0	0	0	1.163053	-1.265655	-0.012847	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右薬指２	2146	0	0	0	0	0	0	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右薬指３	2146	0	0	0	0	0	0	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右小指１	2146	0	0	0	-0.355002	0.449779	-0.001393	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右小指２	2146	0	0	0	0	0	0	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右小指３	2146	0	0	0	0	0	0	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
左肩	2147	0	0	0	0	-10.886198	0	20	20	32	127	20	20	32	127	0	20	32	127	0	20	32	127
左腕	2147	0	0	0	-20.595551	-4.241324	-39.928558	20	20	32	127	20	20	32	127	0	20	32	127	0	20	32	127
左腕捩	2147	0	0	0	0.076945	-0.058874	0.00232	20	20	32	127	20	20	32	127	0	20	32	127	0	20	32	127
左ひじ	2147	0	0	0	0	0	0	20	20	32	127	20	20	32	127	0	20	32	127	0	20	32	127
左手首	2147	0	0	0	0.201334	-0.706251	-26.920429	20	20	32	127	20	20	32	127	0	20	32	127	0	20	32	127
左足	2147	0	0	0	1.703676	-10.23974	-5.010733	76	0	100	127	76	0	100	127	0	0	100	127	0	0	100	127
左足ＩＫ	2147	0.851887	0	4.123415	0	-12.032112	13.17803	76	0	100	127	76	0	100	127	0	0	100	127	0	0	100	127
上半身	2150	0	0	0	-0.729501	-9.1385	-7.39015	34	0	107	107	34	0	107	107	0	0	107	107	0	0	107	107
上半身2	2150	0	0	0	0	-4.010704	0	34	0	107	107	34	0	107	107	0	0	107	107	0	0	107	107
首	2150	0	0	0	0	33.231552	0	34	0	107	107	34	0	107	107	0	0	107	107	0	0	107	107
頭	2150	0	0	0	0	17.761692	0	34	0	107	107	34	0	107	107	0	0	107	107	0	0	107	107
右肩	2150	0	0	0	-6.660707	-4.559178	-16.60306	20	20	88	127	20	20	88	127	0	20	88	127	0	20	88	127
右腕	2150	0	0	0	-14.380784	-9.590244	-21.469763	20	20	88	127	20	20	88	127	0	20	88	127	0	20	88	127
右腕捩	2150	0	0	0	-12.381436	-9.740609	1.457298	20	20	88	127	20	20	88	127	0	20	88	127	0	20	88	127
右ひじ	2150	0	0	0	6.685317	-8.878401	-0.519601	20	20	88	127	20	20	88	127	0	20	88	127	0	20	88	127
右手捩	2150	0	0	0	6.961619	5.336287	0.484303	20	20	88	127	20	20	88	127	0	20	88	127	0	20	88	127
右親指０	2150	0	0	0	-7.780694	1.632153	4.233678	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右親指１	2150	0	0	0	-1.913409	-2.77778	11.597845	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右親指２	2150	0	0	0	-0.063581	-0.22347	1.703223	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右人指１	2150	0	0	0	0.764425	-0.853657	-0.005695	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右人指２	2150	0	0	0	0	0	0	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右人指３	2150	0	0	0	0	0	0	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右中指１	2150	0	0	0	0.382963	-0.426174	-0.001424	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右中指２	2150	0	0	0	0	0	0	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右中指３	2150	0	0	0	0	0	0	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右薬指１	2150	0	0	0	1.163053	-1.265655	-0.012847	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右薬指２	2150	0	0	0	0	0	0	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右薬指３	2150	0	0	0	0	0	0	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右小指１	2150	0	0	0	-0.355002	0.449779	-0.001393	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右小指２	2150	0	0	0	0	0	0	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
右小指３	2150	0	0	0	0	0	0	24	0	15	127	24	0	15	127	0	0	15	127	0	0	15	127
グルーブ	2150	0	-0.699999	0	0	0	0	20	20	107	107	64	0	64	127	0	20	107	107	0	20	107	107
右手首	2150	0	0	0	1.14815	1.88693	-22.134974	20	20	88	127	20	20	88	127	0	20	88	127	0	20	88	127
センター	2152	-1.199998	0	4.399999	0	0	0	64	0	64	127	20	20	107	107	0	40	87	87	0	20	107	107
左足ＩＫ	2152	-0.461657	0.61095	2.932167	-24.572842	4.756456	1.837264	69	0	107	107	69	0	107	107	0	0	107	107	0	0	107	107
左親指０	2153	0	0	0	-5.844822	7.274663	-0.55295	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左親指１	2153	0	0	0	-11.18641	-5.443448	-1.591962	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左親指２	2153	0	0	0	-9.679163	-6.607776	-2.244653	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左人指１	2153	0	0	0	2.571246	3.247802	-5.696434	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左人指２	2153	0	0	0	0	0	-31.512653	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左人指３	2153	0	0	0	0	0	-6.875496	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左中指１	2153	0	0	0	2.588572	2.247763	-3.956103	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左中指２	2153	0	0	0	0.000036	0.000109	-36.669212	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左中指３	2153	0	0	0	0	0	-10.313295	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左薬指１	2153	0	0	0	3.892715	2.421918	-12.52315	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左薬指２	2153	0	0	0	0	0	-27.501896	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左薬指３	2153	0	0	0	0	0	-5.156643	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左小指１	2153	0	0	0	6.136662	4.229662	-22.462242	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左小指２	2153	0	0	0	0	0	-16.787601	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
左小指３	2153	0	0	0	0	0	-5.156643	28	0	91	127	28	0	91	127	0	0	91	127	0	0	91	127
右親指０	2153	0	0	0	1.035357	-2.745842	6.005626	97	0	88	127	97	0	88	127	0	0	88	127	0	0	88	127
右親指１	2153	0	0	0	-12.742822	10.600182	15.130116	97	0	88	127	97	0	88	127	0	0	88	127	0	0	88	127
右親指２	2153	0	0	0	-40.772583	52.543579	-5.790708	97	0	88	127	97	0	88	127	0	0	88	127	0	0	88	127
右人指１	2153	0	0	0	-2.50435	1.391598	37.784672	97	0	88	127	97	0	88	127	0	0	88	127	0	0	88	127
右人指２	2153	0	0	0	-0.000088	0.000073	100.840454	97	0	88	127	97	0	88	127	0	0	88	127	0	0	88	127
右人指３	2153	0	0	0	0.000105	0.000046	47.555496	97	0	88	127	97	0	88	127	0	0	88	127	0	0	88	127
右中指１	2153	0	0	0	0.941725	-0.653039	41.247513	97	0	88	127	97	0	88	127	0	0	88	127	0	0	88	127
右中指２	2153	0	0	0	0	0	104.278214	97	0	88	127	97	0	88	127	0	0	88	127	0	0	88	127
右中指３	2153	0	0	0	0	0	48.701279	97	0	88	127	97	0	88	127	0	0	88	127	0	0	88	127
右薬指１	2153	0	0	0	-0.245791	0.646684	40.69109	97	0	88	127	97	0	88	127	0	0	88	127	0	0	88	127
右薬指２	2153	0	0	0	-0.000012	0.000162	98.548645	97	0	88	127	97	0	88	127	0	0	88	127	0	0	88	127
右薬指３	2153	0	0	0	0	0	47.555496	97	0	88	127	97	0	88	127	0	0	88	127	0	0	88	127
右小指１	2153	0	0	0	3.378756	-2.169888	29.16478	97	0	88	127	97	0	88	127	0	0	88	127	0	0	88	127
右小指２	2153	0	0	0	-0.000073	0.000088	79.641037	97	0	88	127	97	0	88	127	0	0	88	127	0	0	88	127
右小指３	2153	0	0	0	0.000094	0.000066	69.90078	97	0	88	127	97	0	88	127	0	0	88	127	0	0	88	127
右足	2153	0	0	0	0	0	0	20	20	57	127	20	20	57	127	0	20	57	127	0	20	57	127
右足ＩＫ	2153	-3.94193	0	4.15	0	0	0	20	20	57	127	20	20	57	127	0	20	57	127	0	20	57	127
左肩	2154	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕	2154	0	0	0	0.23621	-0.332734	-34.375801	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕捩	2154	0	0	0	0.076945	-0.058874	0.00232	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左ひじ	2154	0	0	0	0	0	0	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手首	2154	0	0	0	0.126281	-0.288441	-11.455151	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
グルーブ	2154	0	-0.899999	0	0	0	0	20	20	107	107	64	0	64	127	0	20	107	107	0	20	107	107
右肩	2155	0	0	0	15.088018	-3.456287	-13.062942	49	0	107	107	49	0	107	107	0	0	107	107	0	0	107	107
右腕	2155	0	0	0	12.817308	-10.733564	-32.526707	49	0	107	107	49	0	107	107	0	0	107	107	0	0	107	107
右腕捩	2155	0	0	0	30.38512	26.127312	6.181844	49	0	107	107	49	0	107	107	0	0	107	107	0	0	107	107
右ひじ	2155	0	0	0	29.461992	-48.057571	-13.371362	49	0	107	107	49	0	107	107	0	0	107	107	0	0	107	107
右手捩	2155	0	0	0	32.670174	29.621641	9.681747	49	0	107	107	49	0	107	107	0	0	107	107	0	0	107	107
右手首	2155	0	0	0	6.443736	11.636728	-16.89666	49	0	107	107	49	0	107	107	0	0	107	107	0	0	107	107
左親指０	2156	0	0	0	1.035357	2.745842	-6.005626	109	0	91	127	109	0	91	127	0	0	91	127	0	0	91	127
左親指１	2156	0	0	0	-12.742822	-10.600182	-15.130116	109	0	91	127	109	0	91	127	0	0	91	127	0	0	91	127
左親指２	2156	0	0	0	-40.772583	-52.543579	5.790708	109	0	91	127	109	0	91	127	0	0	91	127	0	0	91	127
左人指１	2156	0	0	0	-2.50435	-1.391598	-37.784672	109	0	91	127	109	0	91	127	0	0	91	127	0	0	91	127
左人指２	2156	0	0	0	-0.000088	-0.000073	-100.840454	109	0	91	127	109	0	91	127	0	0	91	127	0	0	91	127
左人指３	2156	0	0	0	0.000105	-0.000046	-47.555496	109	0	91	127	109	0	91	127	0	0	91	127	0	0	91	127
左中指１	2156	0	0	0	0.941725	0.653039	-41.247513	109	0	91	127	109	0	91	127	0	0	91	127	0	0	91	127
左中指２	2156	0	0	0	0	0	-104.278214	109	0	91	127	109	0	91	127	0	0	91	127	0	0	91	127
左中指３	2156	0	0	0	0	0	-48.701279	109	0	91	127	109	0	91	127	0	0	91	127	0	0	91	127
左薬指１	2156	0	0	0	-0.245791	-0.646684	-40.69109	109	0	91	127	109	0	91	127	0	0	91	127	0	0	91	127
左薬指２	2156	0	0	0	-0.000012	-0.000162	-98.548645	109	0	91	127	109	0	91	127	0	0	91	127	0	0	91	127
左薬指３	2156	0	0	0	0	0	-47.555496	109	0	91	127	109	0	91	127	0	0	91	127	0	0	91	127
左小指１	2156	0	0	0	3.378756	2.169888	-29.16478	109	0	91	127	109	0	91	127	0	0	91	127	0	0	91	127
左小指２	2156	0	0	0	-0.000073	-0.000088	-79.641037	109	0	91	127	109	0	91	127	0	0	91	127	0	0	91	127
左小指３	2156	0	0	0	0.000094	-0.000066	-69.90078	109	0	91	127	109	0	91	127	0	0	91	127	0	0	91	127
左足	2156	0	0	0	-0.232027	-12.550802	-6.875755	53	0	88	127	53	0	88	127	0	0	88	127	0	0	88	127
左足ＩＫ	2156	-1.099781	0	3.664804	0	-19.480562	0	20	20	99	127	20	20	99	127	0	20	99	127	0	20	99	127
右足ＩＫ	2156	-3.383543	0.43524	3.515999	-15.857894	22.115135	-2.460575	62	0	107	107	62	0	107	107	0	0	107	107	0	0	107	107
下半身	2157	0	0	0	-0.057268	9.739704	1.144481	36	0	107	107	36	0	107	107	0	0	107	107	0	0	107	107
上半身	2158	0	0	0	0	14.323941	-6.302536	20	20	72	127	20	20	72	127	0	20	72	127	0	20	72	127
上半身2	2158	0	0	0	-2.291831	13.17802	5.729575	20	20	72	127	20	20	72	127	0	20	72	127	0	20	72	127
首	2158	0	0	0	0	0	0	20	20	72	127	20	20	72	127	0	20	72	127	0	20	72	127
頭	2158	0	0	0	0	0	0	20	20	72	127	20	20	72	127	0	20	72	127	0	20	72	127
右足ＩＫ	2159	-1.681926	0.664332	3.830325	-17.267778	19.229664	-3.957577	55	0	107	107	55	0	107	107	0	0	107	107	0	0	107	107
左足	2161	0	0	0	0	0	0	80	0	107	107	80	0	107	107	0	0	107	107	0	0	107	107
左足ＩＫ	2161	-0.34988	0.508627	3.128803	-19.253143	10.945796	3.025943	80	0	107	107	80	0	107	107	0	0	107	107	0	0	107	107
センター	2162	0.283422	0	3.949999	0	0	0	64	0	87	87	20	20	107	107	0	40	107	107	0	20	107	107
上半身	2162	0	0	0	-0.080143	10.885396	1.143109	41	0	107	107	41	0	107	107	0	0	107	107	0	0	107	107
上半身2	2162	0	0	0	-0.320254	10.873411	4.572484	41	0	107	107	41	0	107	107	0	0	107	107	0	0	107	107
首	2162	0	0	0	-4.010704	0	-0.572958	41	0	107	107	41	0	107	107	0	0	107	107	0	0	107	107
頭	2162	0	0	0	0	0	-4.583662	41	0	107	107	41	0	107	107	0	0	107	107	0	0	107	107
左肩	2162	0	0	0	-7.770474	-1.996786	14.459563	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕	2162	0	0	0	2.373977	16.421244	14.600372	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕捩	2162	0	0	0	-4.995752	3.845899	-0.32149	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左ひじ	2162	0	0	0	28.800776	133.621475	61.876488	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手首	2162	0	0	0	0.194456	-0.611895	-23.483643	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右肩	2162	0	0	0	0	0	0	20	20	75	127	20	20	75	127	0	20	75	127	0	20	75	127
右腕	2162	0	0	0	7.848225	-10.657556	29.072943	20	20	75	127	20	20	75	127	0	20	75	127	0	20	75	127
右腕捩	2162	0	0	0	-6.354081	-4.905915	0.474898	20	20	75	127	20	20	75	127	0	20	75	127	0	20	75	127
右ひじ	2162	0	0	0	22.579279	-146.80127	-67.61879	20	20	75	127	20	20	75	127	0	20	75	127	0	20	75	127
右手捩	2162	0	0	0	27.425844	23.508144	6.479725	20	20	75	127	20	20	75	127	0	20	75	127	0	20	75	127
右足	2162	0	0	0	1.01957	13.561726	6.188154	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右足ＩＫ	2162	0.419692	0.493423	4.14465	-18.747911	16.360292	-5.390053	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
グルーブ	2162	0	-0.349999	0	0	0	0	20	20	107	107	64	0	64	127	0	20	107	107	0	20	107	107
右手首	2162	0	0	0	8.392124	15.047532	0.633653	20	20	75	127	20	20	75	127	0	20	75	127	0	20	75	127
左肩	2165	0	0	0	-14.42127	-1.54774	15.38074	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕	2165	0	0	0	-10.992945	29.186239	12.554032	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左腕捩	2165	0	0	0	-10.405641	8.1251	-1.06341	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左ひじ	2165	0	0	0	37.158791	86.347176	35.007	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手捩	2165	0	0	0	0.077165	-0.058605	-0.001799	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左手首	2165	0	0	0	15.395727	16.480692	17.623861	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左親指０	2165	0	0	0	1.035357	2.745842	-6.005626	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左親指１	2165	0	0	0	-12.742822	-10.600182	-15.130116	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左親指２	2165	0	0	0	-40.772583	-52.543579	5.790708	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左人指１	2165	0	0	0	-2.50435	-1.391598	-37.784672	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左人指２	2165	0	0	0	-0.000088	-0.000073	-100.840454	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左人指３	2165	0	0	0	0.000105	-0.000046	-47.555496	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左中指１	2165	0	0	0	0.941725	0.653039	-41.247513	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左中指２	2165	0	0	0	0	0	-104.278214	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左中指３	2165	0	0	0	0	0	-48.701279	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左薬指１	2165	0	0	0	-0.245791	-0.646684	-40.69109	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左薬指２	2165	0	0	0	-0.000012	-0.000162	-98.548645	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左薬指３	2165	0	0	0	0	0	-47.555496	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左小指１	2165	0	0	0	3.378756	2.169888	-29.16478	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左小指２	2165	0	0	0	-0.000073	-0.000088	-79.641037	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
左小指３	2165	0	0	0	0.000094	-0.000066	-69.90078	20	20	107	107	20	20	107	107	0	20	107	107	0	20	107	107
右足	2165	0	0	0	0.806042	7.917487	3.300115	20	20	80	127	20	20	80	127	0	20	80	127	0	20	80	127
